Date,Open,High,Low,Close,Adj Close,Volume
2004-10-07,3.394142015144718,3.467517557625711,3.38496939011245,3.4419844150543213,283643194,3.4419844150543213
2004-10-08,3.4387625344890353,3.4625598657255416,3.3966201911814218,3.4142208099365234,222442656,3.4142208099365234
2004-10-11,3.396124149488423,3.4422328683418186,3.3180380813722725,3.3529913425445557,210437827,3.3529913425445557
2004-10-12,3.3326641771021346,3.411245964101464,3.3068832990034016,3.406040668487549,234419380,3.406040668487549
2004-10-13,3.5527921263603397,3.5584943164445595,3.4724757230629733,3.492802381515503,397203256,3.492802381515503
2004-10-14,3.49552953934937,3.529490674583203,3.434796347495464,3.5200703144073486,209835578,3.5200703144073486
2004-10-15,3.5927031433567604,3.606833326833591,3.5188309513374807,3.572375535964966,265150137,3.572375535964966
2004-10-18,3.549817584737267,3.6985529206178933,3.500487112350373,3.697561740875244,282061287,3.697561740875244
2004-10-19,3.7307792371038944,3.777879137342344,3.6526931661185595,3.667318820953369,363918964,3.667318820953369
2004-10-20,3.6695494269685813,3.6933477076987415,3.460576365562116,3.4826388359069824,456613107,3.4826388359069824
2004-10-21,3.579564681657291,3.72160688777377,3.510650992409039,3.703015089035034,585767401,3.703015089035034
2004-10-22,4.227555457889191,4.466275767040073,4.067416693514464,4.274407386779785,1481207196,4.274407386779785
2004-10-25,4.372819717957859,4.819769831962024,4.277380770510405,4.645501136779785,1315480331,4.645501136779785
2004-10-26,4.619225552432956,4.77539770292107,4.4620615103159995,4.506682395935059,895628499,4.506682395935059
2004-10-27,4.529488211304203,4.698054732177319,4.505938616355543,4.610053539276123,536262538,4.610053539276123
2004-10-28,4.627653155337519,4.818777851951931,4.600881099445239,4.791758060455322,596097978,4.791758060455322
2004-10-29,4.930329101115443,4.956605683205762,4.724826742535221,4.725818634033203,849672890,4.725818634033203
2004-11-01,4.797955353572836,4.900086484269334,4.741436045928391,4.859432220458984,490828877,4.859432220458984
2004-11-02,4.927603835124426,4.939254528048592,4.792750707000138,4.8306779861450195,455553149,4.8306779861450195
2004-11-03,4.912729740345626,4.997508467945228,4.72854544405829,4.751351356506348,557630330,4.751351356506348
2004-11-04,4.671282811585997,4.719869840304657,4.545105652875395,4.57857084274292,578544429,4.57857084274292
2004-11-05,4.511144180032824,4.51907646499243,4.178225031772127,4.198055744171143,796297573,4.198055744171143
2004-11-08,4.2372240452996515,4.349023524676301,4.199295341884111,4.277381420135498,449349985,4.277381420135498
2004-11-09,4.315805606633813,4.3430736103553444,4.096916471635944,4.181943893432617,444226854,4.181943893432617
2004-11-10,4.230777778006931,4.276637813760219,4.123192661792167,4.1611199378967285,427355853,4.1611199378967285
2004-11-11,4.192603173567206,4.555021406481409,4.1539312631414145,4.536925315856934,601666773,4.536925315856934
2004-11-12,4.591709932431943,4.704996298683952,4.397610024170758,4.5116400718688965,672354740,4.5116400718688965
2004-11-15,4.473216699545275,4.66830801844586,4.431075543301442,4.582785129547119,477844390,4.582785129547119
2004-11-16,4.400088159708551,4.448922923059973,4.234744573198552,4.277133464813232,839832142,4.277133464813232
2004-11-17,4.189876023654422,4.40008823438707,4.189380077837958,4.276142120361328,728034662,4.276142120361328
2004-11-18,4.221357756142517,4.3237375796822555,4.108319131933034,4.1531877517700195,667677273,4.1531877517700195
2004-11-19,4.191858229916695,4.213673200793493,4.127902103859865,4.1992950439453125,352086780,4.1992950439453125
2004-11-22,4.077085551710548,4.201774885441183,3.998751732449616,4.092702388763428,496582362,4.092702388763428
2004-11-23,4.163847540396021,4.234745018109468,4.127407147113663,4.1526923179626465,498393124,4.1526923179626465
2004-11-24,4.33365260626527,4.392898907113536,4.276390088570602,4.332165718078613,613531078,4.332165718078613
2004-11-26,4.357947330089888,4.462805468621628,4.346048426519914,4.4469404220581055,260175560,4.4469404220581055
2004-11-29,4.470985366705954,4.535189225844097,4.400335636210625,4.4880900382995605,428263241,4.4880900382995605
2004-11-30,4.479661807934515,4.536429327929874,4.468258851734333,4.511144161224365,309154460,4.511144161224365
2004-12-01,4.51040077243633,4.524034299052718,4.450906733270951,4.461070537567139,315743063,4.461070537567139
2004-12-02,4.459582276906516,4.499493338539701,4.426117087123381,4.447188377380371,251374696,4.447188377380371
2004-12-03,4.46082248793226,4.488337749428246,4.402567130922226,4.471977233886719,235647968,4.471977233886719
2004-12-06,4.440494388451343,4.479414029696866,4.363399736505426,4.370092868804932,251097661,4.370092868804932
2004-12-07,4.362903934470353,4.367862917786076,4.227803080656233,4.249617576599121,275866153,4.249617576599121
2004-12-08,4.222845501617517,4.305393661060773,4.182686706682775,4.213673114776611,302802741,4.213673114776611
2004-12-09,4.22036601822229,4.300931339318885,4.1762410831443795,4.299195766448975,307307563,4.299195766448975
2004-12-10,4.2991961016962215,4.335140544756525,4.246147460903033,4.25507116317749,173335277,4.25507116317749
2004-12-13,4.267962206689377,4.292999640327861,4.200535405060104,4.2253241539001465,193466452,4.2253241539001465
2004-12-14,4.238958604846275,4.432810302429587,4.204253787170512,4.4295878410339355,445198482,4.4295878410339355
2004-12-15,4.412235617403124,4.479165519235026,4.37926590039672,4.456607341766357,460559845,4.456607341766357
2004-12-16,4.386454487805144,4.474207942974588,4.361665266242249,4.3745551109313965,344197318,4.3745551109313965
2004-12-17,4.3817436705070705,4.474455633479674,4.37653837539935,4.464044094085693,296555412,4.464044094085693
2004-12-20,4.5116398906157,4.671778181540381,4.5084169547524136,4.586503028869629,394854485,4.586503028869629
2004-12-21,4.618481943918837,4.657400639759705,4.546344369773213,4.555021286010742,221479058,4.555021286010742
2004-12-22,4.558739172423628,4.631867206091852,4.5366769419879995,4.618233680725098,156865776,4.618233680725098
2004-12-23,4.646740344759606,4.67524844629545,4.6107968534759385,4.657895565032959,145125936,4.657895565032959
2004-12-27,4.688883115720342,4.791757932920703,4.687643013963865,4.757300853729248,245079187,4.757300853729248
2004-12-28,4.76225855785493,4.797955739887028,4.7349910306515826,4.778372287750244,166453579,4.778372287750244
2004-12-29,4.754078287860873,4.797211807093952,4.754078287860873,4.7818427085876465,107525527,4.7818427085876465
2004-12-30,4.783577942378714,4.913969459076057,4.755814467289742,4.89835262298584,237057231,4.89835262298584
2004-12-31,4.938759469951528,4.954872252898182,4.77341443954056,4.779116630554199,307889737,4.779116630554199
2005-01-03,4.893393294357726,5.048078537738668,4.845303166842145,5.025024890899658,636143518,5.025024890899658
2005-01-04,4.9925513280725795,5.030478606808274,4.79621990309719,4.821505546569824,552298420,4.821505546569824
2005-01-05,4.795476331197052,4.88099921543807,4.7652336047571575,4.796964168548584,330698912,4.796964168548584
2005-01-06,4.835883192772129,4.856210801642297,4.6534344554728415,4.674009799957275,417041336,4.674009799957275
2005-01-07,4.725819303288226,4.815308811005682,4.679711054368605,4.805392742156982,387964757,4.805392742156982
2005-01-10,4.821505495203478,4.910746792192842,4.755317847949305,4.835387706756592,302714411,4.835387706756592
2005-01-11,4.849269305432808,4.901078788769591,4.788782432469767,4.797707557678223,279391317,4.797707557678223
2005-01-12,4.81729104337371,4.856954368543088,4.722348981686351,4.843319892883301,328338096,4.843319892883301
2005-01-13,4.843319745702883,4.893145924374962,4.810350028855725,4.842080593109131,275002929,4.842080593109131
2005-01-14,4.858689093444431,4.958094194865194,4.81233358375847,4.957103252410889,387057368,4.957103252410889
2005-01-18,4.981891379302115,5.0822878948094425,4.924628860055209,5.0545244216918945,528878966,5.0545244216918945
2005-01-19,5.073116881736259,5.089229663868745,4.876289976885497,4.890915870666504,451995865,4.890915870666504
2005-01-20,4.771926713157357,4.864886410741587,4.759532339927067,4.807126998901367,361413608,4.807126998901367
2005-01-21,4.822496707138307,4.842824791671542,4.6633507706204895,4.667316913604736,371724110,4.667316913604736
2005-01-24,4.677480475408153,4.693345521109687,4.469994304858648,4.479910373687744,563010421,4.479910373687744
2005-01-25,4.510152889250783,4.51758970322678,4.370093050899259,4.390668869018555,427966132,4.390668869018555
2005-01-26,4.44396540412669,4.695327827166585,4.440990678429683,4.6911139488220215,494161321,4.6911139488220215
2005-01-27,4.679215226287776,4.681694480856985,4.59096534360319,4.662359237670898,266089645,4.662359237670898
2005-01-28,4.710449124019864,4.826463899136269,4.619225469518693,4.718382358551025,490158373,4.718382358551025
2005-01-31,4.801426520328017,4.8676136922917985,4.752591756679847,4.849269866943359,385306832,4.849269866943359
2005-02-01,4.81853073153528,4.875050999912756,4.725571968151766,4.757053852081299,756384528,4.757053852081299
2005-02-02,5.343318763104995,5.374304698144509,5.0485746071511715,5.105589866638184,1316889593,5.105589866638184
2005-02-03,5.106334273826572,5.289278964078765,5.101871710470649,5.227057456970215,521471303,5.227057456970215
2005-02-04,5.11823294098008,5.149962557540426,5.022298036925788,5.065927505493164,594993855,5.065927505493164
2005-02-07,5.088237390010656,5.116496331949012,4.84654190200561,4.859432220458984,520359150,4.859432220458984
2005-02-08,4.882487140442272,4.9583416935010725,4.822248472899807,4.924132823944092,460921194,4.924132823944092
2005-02-09,4.976686785130882,4.997509392902452,4.6965684887699295,4.74912166595459,689434520,4.74912166595459
2005-02-10,4.758788849124523,4.764738300975217,4.592205621073089,4.6598801612854,762154073,4.6598801612854
2005-02-11,4.627157313386519,4.767464876979222,4.612531422117408,4.645501136779785,526606480,4.645501136779785
2005-02-14,4.532711397290821,4.78630534859567,4.486851357487737,4.784073829650879,1548269624,4.784073829650879
2005-02-15,4.799194984470884,4.95388024509808,4.786305139321899,4.839601516723633,1035177611,4.839601516723633
2005-02-16,4.826463945249962,4.941237195886645,4.816547876580558,4.918431282043457,663770685,4.918431282043457
2005-02-17,4.904052850934436,4.951648459203398,4.878768633220081,4.905788898468018,418137429,4.905788898468018
2005-02-18,4.92091040926683,4.929090430094178,4.875050372566469,4.9070281982421875,340708289,4.9070281982421875
2005-02-22,4.871084121001034,4.930577208023411,4.719621328673865,4.743914604187012,541369609,4.743914604187012
2005-02-23,4.791758088612998,4.821009399077572,4.676735680779539,4.8078718185424805,625776806,4.8078718185424805
2005-02-24,4.5456009917454345,4.70623522728225,4.517341572727384,4.682437896728516,1036442333,4.682437896728516
2005-02-25,4.688883475415227,4.7079709826367475,4.598649811027061,4.607574462890625,400435325,4.607574462890625
2005-02-28,4.6107974036829855,4.706730885713827,4.607078996481484,4.660127639770508,313908211,4.660127639770508
2005-03-01,4.692353556439442,4.703756512213886,4.51163946396877,4.612283706665039,373844027,4.612283706665039
2005-03-02,4.609557344607363,4.652195397306477,4.570142702494972,4.590469837188721,292512314,4.590469837188721
2005-03-03,4.614019243539223,4.654177086727458,4.568903366553746,4.635833263397217,305484756,4.635833263397217
2005-03-04,4.628149039423395,4.641783040086707,4.587743457814057,4.608317852020264,271979640,4.608317852020264
2005-03-07,4.6549222989901855,4.700038656203274,4.636330263163556,4.680454254150391,347995502,4.680454254150391
2005-03-08,4.687642896876233,4.706234930973647,4.585264028017821,4.5909647941589355,323050350,4.5909647941589355
2005-03-09,4.566424255740429,4.5773312660118926,4.466027746260558,4.4955267906188965,456119263,4.4955267906188965
2005-03-10,4.48709887511701,4.491808699219995,4.397609844213864,4.461565971374512,440063306,4.461565971374512
2005-03-11,4.472969512528554,4.485611623657568,4.391412756346119,4.407525539398193,322335682,4.407525539398193
2005-03-14,4.420664114558493,4.422398738466868,4.277878227192717,4.3378682136535645,447535208,4.3378682136535645
2005-03-15,4.345552461533359,4.462061280180377,4.318531246764417,4.427604675292969,418446584,4.427604675292969
2005-03-16,4.380256722885634,4.42760459530265,4.338363304868802,4.352989196777344,285317446,4.352989196777344
2005-03-17,4.3909167555463995,4.453136835712806,4.3579470373159985,4.444460868835449,331662510,4.444460868835449
2005-03-18,4.432562286930879,4.471977400991511,4.420167913367557,4.463052749633789,284663002,4.463052749633789
2005-03-21,4.443965641737764,4.515854058943685,4.393891722613177,4.483876705169678,300470030,4.483876705169678
2005-03-22,4.491312841629414,4.510152611009916,4.408764686177692,4.427356719970703,226112360,4.427356719970703
2005-03-23,4.411738729308125,4.468010305266467,4.411738729308125,4.436776161193848,194526410,4.436776161193848
2005-03-24,4.47941396505465,4.483380107422925,4.442230371849912,4.443469524383545,148763520,4.443469524383545
2005-03-28,4.503706918106411,4.581049299007277,4.485610356679061,4.497261047363281,350830087,4.497261047363281
2005-03-29,4.488089831724503,4.543369986423887,4.414217643539987,4.451401710510254,259890496,4.451401710510254
2005-03-30,4.477926357626821,4.49800622985562,4.452145719025714,4.473216533660889,250378977,4.473216533660889
2005-03-31,4.411243604046871,4.496518761164521,4.403559053874628,4.474703788757324,271758815,4.474703788757324
2005-04-01,4.505690799475878,4.535189370589443,4.461813597031023,4.463052749633789,248206866,4.463052749633789
2005-04-04,4.460822530770437,4.593939598846785,4.458095066270101,4.593196392059326,324266893,4.593196392059326
2005-04-05,4.653681681357506,4.716398650398321,4.64971553901718,4.674505233764648,350777892,4.674505233764648
2005-04-06,4.691113983993808,4.701277788397883,4.649963769739787,4.69061803817749,210891521,4.69061803817749
2005-04-07,4.679710512809185,4.824479690928763,4.676239841654854,4.803160667419434,389141150,4.803160667419434
2005-04-08,4.801426493775051,4.8363785712345715,4.74589812304717,4.760771751403809,205431131,4.760771751403809
2005-04-11,4.786552653300049,4.828941543059405,4.7674651474810945,4.790022850036621,217231195,4.790022850036621
2005-04-12,4.784321493175613,4.819522731091146,4.695327930507667,4.808119773864746,293881426,4.808119773864746
2005-04-13,4.795971890482159,4.817043179727465,4.703260875502754,4.782586574554443,263214910,4.782586574554443
2005-04-14,4.791014604230192,4.81803487158603,4.712433056679606,4.745898246765137,247030473,4.745898246765137
2005-04-15,4.712432962267201,4.718382413645753,4.577579363805738,4.586007595062256,464831797,4.586007595062256
2005-04-18,4.575596562465519,4.65740105340133,4.548576292655173,4.634842872619629,262994085,4.634842872619629
2005-04-19,4.693345404003134,4.75953257527419,4.661118892996625,4.744658946990967,338463908,4.744658946990967
2005-04-20,4.922644524169514,4.970240128945704,4.8564578354560854,4.910746097564697,620376641,4.910746097564697
2005-04-21,4.96825775561706,5.08179232405104,4.940989279656941,5.0624566078186035,712737539,5.0624566078186035
2005-04-22,5.525519955832016,5.5527879592901614,5.311340172682414,5.349764347076416,1333182435,5.349764347076416
2005-04-25,5.399590016227122,5.571131255588512,5.3921532024294585,5.541136264801025,796574608,5.541136264801025
2005-04-26,5.459084049088008,5.503208986067363,5.411240705211818,5.422643661499023,693469588,5.422643661499023
2005-04-27,5.403803712862302,5.474700702566982,5.372817306138725,5.448176383972168,412131000,5.448176383972168
2005-04-28,5.441235871973198,5.505191998078078,5.396862723372683,5.439996719360352,348613811,5.439996719360352
2005-04-29,5.500977372322033,5.509406552124706,5.399589920061207,5.4536309242248535,368182886,5.4536309242248535
2005-05-02,5.504448461935274,5.545350940202804,5.458836634107512,5.5103983879089355,392160425,5.5103983879089355
2005-05-03,5.499491045943803,5.655663199687571,5.486352515596756,5.607076644897461,713873782,5.607076644897461
2005-05-04,5.632856710314595,5.698547931577781,5.627154994974312,5.6643385887146,485151677,5.6643385887146
2005-05-05,5.667314135366929,5.667314135366929,5.5993918658500395,5.626659393310547,301509913,5.626659393310547
2005-05-06,5.661859721581905,5.682931011468972,5.614017324434773,5.652440547943115,271570110,5.652440547943115
2005-05-09,5.651944852863249,5.664338751680914,5.588236463685206,5.6028618812561035,222302131,5.6028618812561035
2005-05-10,5.589228019606982,5.646986484527588,5.570635984445155,5.646986484527588,254783425,5.646986484527588
2005-05-11,5.675990228706337,5.750605632596023,5.6502091143164055,5.733501434326172,460873014,5.733501434326172
2005-05-12,5.7216016660534965,5.756802900998383,5.6569018607689365,5.669793128967285,359269602,5.669793128967285
2005-05-13,5.681196579569156,5.728543032507963,5.635087855540511,5.68268346786499,297731805,5.68268346786499
2005-05-16,5.693590327849138,5.74168140612129,5.666074592088838,5.727551460266113,228107811,5.727551460266113
2005-05-17,5.715405376511369,5.787046055088609,5.706480724728066,5.77911376953125,313526787,5.77911376953125
2005-05-18,5.791012093870557,5.94867160562139,5.78878057502283,5.928592681884766,494325936,5.928592681884766
2005-05-19,5.957843955260282,5.978418350087207,5.906529937640068,5.929088115692139,390116793,5.929088115692139
2005-05-20,5.979410404482081,5.9908133607177385,5.940738498340551,5.989325523376465,327763952,5.989325523376465
2005-05-23,6.027750103306952,6.398100606174888,6.01659488190925,6.332408905029297,858738744,6.332408905029297
2005-05-24,6.369840439936644,6.5800535898715875,6.284069818527409,6.346043109893799,1166078427,6.346043109893799
2005-05-25,6.2649820172269255,6.469493457460659,6.21292479269308,6.465279579162598,725023418,6.465279579162598
2005-05-26,6.468998255612613,6.538407416625321,6.403058342447801,6.425368785858154,543895039,6.425368785858154
2005-05-27,6.456602636210447,6.595175114624661,6.426607644085074,6.593935012817383,489190760,6.593935012817383
2005-05-31,6.6789619898610635,6.901321768514017,6.677475101722349,6.87330961227417,892805959,6.87330961227417
2005-06-01,7.020310364582543,7.260517548586233,6.991058580987882,7.1392974853515625,1412944285,7.1392974853515625
2005-06-02,7.1573942313306045,7.1834226053403984,7.055014884489732,7.136819362640381,721658854,7.136819362640381
2005-06-03,7.109302563143309,7.171524063187666,6.876779926198909,6.947429656982422,754108027,6.947429656982422
2005-06-06,7.000231390243846,7.281837506031285,6.986349178036753,7.212179183959961,904413304,7.212179183959961
2005-06-07,7.364880553535365,7.426605160980336,7.196314033950143,7.266218662261963,976566743,7.266218662261963
2005-06-08,7.259526516355538,7.26795474746055,6.891406117282103,6.930077075958252,1031889331,6.930077075958252
2005-06-09,7.057990314283696,7.151693223110664,6.9548668081096086,7.097404479980469,660109011,7.097404479980469
2005-06-10,7.114261346923039,7.1214504253719655,6.941479999846943,7.002957820892334,509767599,7.002957820892334
2005-06-13,6.9365222334753165,7.044851030655788,6.854717755905195,7.0091552734375,514047581,7.0091552734375
2005-06-14,6.906032037243129,6.971722787919295,6.885208483120642,6.900082111358643,405189077,6.900082111358643
2005-06-15,6.81703889696625,6.874053684400394,6.629384383205811,6.812081336975098,838454999,6.812081336975098
2005-06-16,6.79869414439958,6.89884292430956,6.76919509826759,6.877523899078369,500364485,6.877523899078369
2005-06-17,6.916195439329904,6.948420524597168,6.839348522764152,6.948420524597168,418940428,6.948420524597168
2005-06-20,6.844058294236855,7.131117896484895,6.735977228108122,7.107072830200195,844140229,7.107072830200195
2005-06-21,7.141033820888915,7.196313980057812,7.064186901133548,7.135331630706787,607560783,7.135331630706787
2005-06-22,7.180696911984069,7.246388138364793,7.155907689362972,7.171524524688721,420530365,7.171524524688721
2005-06-23,7.139297993048401,7.308113675938483,7.10211439651653,7.18168830871582,564363474,7.18168830871582
2005-06-24,7.211188106612557,7.387191451099185,7.1784656481814535,7.3685994148254395,713512433,7.3685994148254395
2005-06-27,7.409500798085597,7.547576851573005,7.284562799402622,7.53840446472168,714785186,7.53840446472168
2005-06-28,7.592445907553404,7.666070369255695,7.486347198486328,7.486347198486328,764314139,7.486347198486328
2005-06-29,7.498742016919107,7.54534525916298,7.242173364150239,7.256303310394287,734691521,7.256303310394287
2005-06-30,7.296462160082029,7.410244463096379,7.2146576821143205,7.291751861572266,606039101,7.291751861572266
2005-07-01,7.3138145362149585,7.343561793492938,7.169541762184654,7.219863414764404,370487492,7.219863414764404
2005-07-05,7.240933855901113,7.337115535778763,7.194577402353058,7.330422878265381,300883574,7.330422878265381
2005-07-06,7.36983861638618,7.377275430944991,7.223086583134043,7.22655725479126,321211484,7.22655725479126
2005-07-07,7.173755807306865,7.332653992953671,7.151940836512983,7.326209545135498,428484066,7.326209545135498
2005-07-08,7.343809642073457,7.3747970016670825,7.289274110266632,7.343314170837402,299422117,7.343314170837402
2005-07-11,7.347527497753441,7.352486006456237,7.214161268369096,7.271920680999756,336869956,7.271920680999756
2005-07-12,7.272912297064524,7.297949729327649,7.21193089620423,7.233002185821533,235475323,7.233002185821533
2005-07-13,7.251097481873716,7.417929381850513,7.240934626729182,7.408510208129883,459230882,7.408510208129883
2005-07-14,7.569143897788991,7.604096449780853,7.438504653251519,7.458831787109375,428307406,7.458831787109375
2005-07-15,7.467507692053287,7.521052753606403,7.431315987726379,7.466268539428711,338801168,7.466268539428711
2005-07-18,7.4367693589581725,7.483869500169012,7.380993725210412,7.425366401672363,249242734,7.425366401672363
2005-07-19,7.488827037627809,7.693338010482857,7.481390223205156,7.682182788848877,506748324,7.682182788848877
2005-07-20,7.574845441380332,7.749361896466684,7.4813902639422905,7.734240531921387,574561556,7.734240531921387
2005-07-21,7.785057030606048,7.878016729329898,7.714656458254964,7.7823309898376465,794543021,7.7823309898376465
2005-07-22,7.594676234000083,7.666070123710913,7.345793071034682,7.496263027191162,938978379,7.496263027191162
2005-07-25,7.4960153777104495,7.518325820192268,7.311832020493494,7.3338942527771,387800142,7.3338942527771
2005-07-26,7.313070741516852,7.387190668550214,7.240686387411393,7.339842796325684,394147846,7.339842796325684
2005-07-27,7.380745678967507,7.39289231796765,7.2483718026747415,7.3606672286987305,289798178,7.3606672286987305
2005-07-28,7.372564898143044,7.372564898143044,7.270184602691567,7.275639057159424,237912424,7.275639057159424
2005-07-29,7.241925956036279,7.259278838776696,7.114261437461393,7.133349418640137,335785908,7.133349418640137
2005-08-01,7.1422731170809,7.2508496544170145,7.141777171274814,7.228787422180176,227344963,7.228787422180176
2005-08-02,7.2285389561261475,7.424870368011474,7.216640528504837,7.416689872741699,292701018,7.416689872741699
2005-08-03,7.38719112056772,7.429828222395345,7.327696607153748,7.369838237762451,238113174,7.369838237762451
2005-08-04,7.326457397316629,7.411979335913639,7.319020583197944,7.380497455596924,210245108,7.380497455596924
2005-08-05,7.374796817106221,7.399833300758252,7.221350707990146,7.24713134765625,238478538,7.24713134765625
2005-08-08,7.278118776659981,7.328935900468165,7.2010236433514505,7.219863414764404,179943955,7.219863414764404
2005-08-09,7.237463936213636,7.255312764929757,7.151941047278547,7.2277960777282715,232038489,7.2277960777282715
2005-08-10,7.221101834862758,7.246635211162262,7.061955922927702,7.081787109375,276191367,7.081787109375
2005-08-11,7.086992705701873,7.104097377628975,6.956353466168302,7.041380405426025,301722708,7.041380405426025
2005-08-12,7.024276755059545,7.193834689533698,6.981638705307599,7.181935787200928,264423423,7.181935787200928
2005-08-15,7.183918883552405,7.257542869835883,7.034439866716577,7.040141582489014,328213631,7.040141582489014
2005-08-16,7.061956214366847,7.1340923597463055,7.023779778842009,7.081043720245361,285433881,7.081043720245361
2005-08-17,7.077573319591009,7.103849904747122,7.040141513200325,7.067409515380859,155914222,7.067409515380859
2005-08-18,6.839596572191851,6.953379352229434,6.817038394503649,6.940736293792725,476692087,6.940736293792725
2005-08-19,6.965526210773219,6.976929167780534,6.93156507536362,6.94098424911499,222547046,6.94098424911499
2005-08-22,6.971722956640116,6.977424672465764,6.776136164344928,6.792496681213379,273541472,6.792496681213379
2005-08-23,6.845794724374916,6.9345400786841935,6.795223910770556,6.930572986602783,233740846,6.930572986602783
2005-08-24,6.880746917198058,7.058733562311711,6.852982969156702,7.004692554473877,345012362,7.004692554473877
2005-08-25,7.0041965713273635,7.040141012329505,6.940240448721942,7.00518798828125,175720183,7.00518798828125
2005-08-26,7.027250588740596,7.065427025018191,7.006923929875473,7.029729843139648,150775031,7.029729843139648
2005-08-29,6.996512462657466,7.167062291874001,6.996512462657466,7.150453090667725,237005036,7.150453090667725
2005-08-30,7.124176245222985,7.176729413183761,7.086744440507159,7.12120246887207,192398464,7.12120246887207
2005-08-31,7.144999450703225,7.1516925828186695,7.049064557048521,7.089719295501709,202114747,7.089719295501709
2005-09-01,7.087488994171789,7.126903157830842,7.064929868169436,7.095917224884033,110095123,7.095917224884033
2005-09-02,7.10236295842119,7.188629527340413,7.100627385406035,7.150453090667725,137894934,7.150453090667725
2005-09-06,7.164087589507204,7.173755922452124,7.109551110825699,7.1172356605529785,169123549,7.1172356605529785
2005-09-07,7.086992827928345,7.325217188071865,7.071871464305235,7.309600353240967,301104399,7.309600353240967
2005-09-08,7.308608481987125,7.418920108898509,7.2721680956049095,7.322490692138672,265523531,7.322490692138672
2005-09-09,7.369342176389881,7.4144585319617775,7.351493822645583,7.414210796356201,176278267,7.414210796356201
